track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_name,popularity,duration_ms,artist_id,artist_name,num_artists,album_id,release_date,playlist_id,playlist_name,duration_mins,genre
0m7ZGgr9baXIaO9AQlc7kK,0.578,0.867,0,-11.26,1,0.0533,0.0103,0.00483,0.146,0.903,141.877,Bonggahan,0,225026,1KoRj2ZFjBc0xgcgMNBMIX,Sampaguita,1,2bvNAjzaLK41tgvFIcfOlQ,2010-09-08,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,3.7504333333333335,pinoy folk
33UEzzSJ1fM4rIlQd89bo8,0.71,0.554,2,-6.991,1,0.0243,0.243,0.0193,0.119,0.495,95.022,Esem,51,221000,0Ye2PrcotA6HHlA85yzAJB,Yano,1,3e83UP6mfbK8JSwpowvKWu,2001-11-26,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,3.683333333333333,pinoy folk
2jYG2frUEfiNTF0oLwCA3h,0.792,0.105,9,-21.012,1,0.043,0.86,0.00156,0.102,0.561,102.087,Huwag Na Lang Kaya,0,210000,6RV3CKY0UJIPKXyGs85Thm,True Faith,1,6nr7FEodR9IDsrtcSNcTvl,1994-01-01,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,3.5,pinoy folk
6dWHVJzF6pzgwULTpwbRdi,0.493,0.166,0,-18.856,1,0.0335,0.831,0.507,0.202,0.36,131.924,Himig ng Pag-ibig,0,252120,5pbdyhkEpMobD6Fs6h729Q,Asin,1,0Ygw8WhKr4ldBXR5kIYbyh,1994-10-15,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,4.202,pinoy folk
5UuGNWrCEf2wXozlfjk285,0.517,0.806,2,-4.588,1,0.131,0.187,1.85e-06,0.362,0.748,134.655,Kumusta mga Kaibigan,0,176040,0zKwr7JUMKsZyOcx6citLx,Maria Cafra,1,1VjN1SV5s4GZ4AnqUjXKct,2009-02-13,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,2.934,pinoy folk
3Oi1Dts8T4J1JRJBvWhFi3,0.528,0.413,1,-13.545,0,0.0356,0.79,2.71e-06,0.12,0.544,80.394,Masdan Mo Ang Kapaligiran,0,245493,5pbdyhkEpMobD6Fs6h729Q,Asin,1,0Ygw8WhKr4ldBXR5kIYbyh,1994-10-15,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,4.09155,pinoy folk
4NVOY5SwgU03DwgFYUBw3c,0.712,0.293,2,-11.043,1,0.0294,0.338,0.372,0.0762,0.294,99.048,Senti,44,286586,0Ye2PrcotA6HHlA85yzAJB,Yano,1,3e83UP6mfbK8JSwpowvKWu,2001-11-26,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,4.776433333333333,pinoy folk
6ppQ4GJYN9PSp6MJkvkU18,0.617,0.42,4,-9.303,0,0.0365,0.164,0.0436,0.11,0.193,164.535,"Banal Na Aso, Santong Kabayo",47,267920,0Ye2PrcotA6HHlA85yzAJB,Yano,1,3e83UP6mfbK8JSwpowvKWu,2001-11-26,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,4.465333333333334,pinoy folk
01DFjwPmuWMORlAtRBeGRo,0.671,0.34,4,-14.194,1,0.0304,0.711,3.58e-06,0.0924,0.271,98.087,Perpekto,44,291880,1YuD4C76P0aCRNMLFzP0RS,Dong Abay,1,3CgoOsf7gu4twZEL0AGNas,2006-05-05,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,4.8646666666666665,pinoy folk
5C78WW4b2oOQ1b9GEwRG0I,0.717,0.585,11,-5.674,0,0.0328,0.221,1.43e-06,0.105,0.959,103.39,Karaniwang Tao,0,287133,3Ow3GvjKR4v8QepEOnTbHF,Joey Ayala,1,3utXs1ZyBjwQ1Dfo2a3lTh,2015-01-01,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,4.78555,pinoy folk
6OW4NVWtvZlweHvXFnBEiG,0.646,0.746,4,-5.348,1,0.045,0.0149,0.0,0.237,0.812,131.869,Tropa,55,288200,3l9mRJIGzW7RrEE2H8Ldvq,Siakol,1,26fmEI8WKV33rU0s5N9llt,2010-06-01,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,4.803333333333334,pinoy folk
6t0nxG8mNAUo9EvBWwZLr3,0.381,0.741,9,-5.33,1,0.0318,0.0173,2.49e-06,0.312,0.358,150.337,Ituloy Mo Lang,53,339986,3l9mRJIGzW7RrEE2H8Ldvq,Siakol,1,26fmEI8WKV33rU0s5N9llt,2010-06-01,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,5.666433333333333,pinoy folk
0iOSOe377F2X1VUJDxJh0X,0.407,0.436,4,-18.189,1,0.0468,0.224,8.15e-06,0.117,0.326,111.909,Babaeng Sorbetes,0,227000,4VlABeMf02Y3Wxibet2iZ8,Orient Pearl,1,3QNDxu8D72xokx5rDPznVR,1995-05-22,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,3.783333333333333,pinoy folk
2jVLIBFe4AVgGW01WKFIoA,0.581,0.891,7,-5.217,1,0.0371,3.71e-05,0.000918,0.268,0.824,136.19,Bilango,0,259013,3mFZCPFWmwWvAMdDLm8Y1G,Rizal Underground,1,0bKT3oJGl0BW2PMzuzZhCl,2010-01-01,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,4.316883333333333,pinoy folk
4yorvUHt6081HOCOSqXDC1,0.642,0.877,7,-6.145,1,0.0751,0.0114,0.0,0.0793,0.584,131.153,Sabado Nights,0,162400,3mFZCPFWmwWvAMdDLm8Y1G,Rizal Underground,1,0bKT3oJGl0BW2PMzuzZhCl,2010-01-01,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,2.7066666666666666,pinoy folk
2MMw3yL9Za9PksAHnu9gLH,0.495,0.822,4,-6.823,1,0.046,0.00941,0.00298,0.213,0.275,120.033,Iisang Bangka Tayo,38,241320,2C82tCjOMy2n9Pq4Iz9B6S,The Dawn,1,5n9bJe5b7EiMufIdASlyCA,2006-10-30,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,4.022,pinoy folk
4tKmWVaq2GERQsojDcQvcg,0.244,0.501,11,-11.755,0,0.0304,0.000587,0.92,0.201,0.216,117.246,Wally's blues,0,270333,35dUFlZ88UDfrNuqfHcDPt,Wally gonzalez,1,7nX4Uiu4WSpBPhCoMZia4y,2008-11-20,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,4.50555,pinoy folk
2LpGo51xIPcxtdY7YqU5mU,0.519,0.675,7,-4.89,1,0.0277,0.746,5.85e-06,0.102,0.332,130.509,Anak ng sultan,0,187293,5pbdyhkEpMobD6Fs6h729Q,Asin,1,2kUiyqaVqNYJPWHgwk7fHf,2009-06-03,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,3.12155,pinoy folk
5KBkk6rV0eNJwLbMwBvq1o,0.462,0.688,2,-5.85,1,0.052,0.621,0.0,0.285,0.28,115.047,Mga limot na bayani,0,161160,5pbdyhkEpMobD6Fs6h729Q,Asin,1,2kUiyqaVqNYJPWHgwk7fHf,2009-06-03,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,2.686,pinoy folk
3Z9PwF0geKN5aSnWGykevr,0.327,0.518,9,-5.887,0,0.0293,0.225,0.0,0.27,0.0668,138.655,Hangin,0,248813,5pbdyhkEpMobD6Fs6h729Q,Asin,1,2kUiyqaVqNYJPWHgwk7fHf,2009-06-03,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,4.146883333333333,pinoy folk
0gImXXLxJxmGBUhFXc6J5D,0.613,0.665,7,-8.478,1,0.0299,0.422,0.00656,0.105,0.493,125.814,Wag Mo Na Sana,1,178440,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1,58vdgBfvgzQFZ2VreSPGmU,1999-01-01,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,2.974,pinoy folk
6FgYh7twOWk0ykdCCujRep,0.634,0.896,0,-5.618,1,0.0503,0.0239,0.0,0.436,0.918,142.807,Macho,0,128039,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1,3kDYBFYHGq1oVqm6l95HdR,2007-01-01,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,2.133983333333333,pinoy folk
2aGxp51RQtb7djdFm2Evsj,0.436,0.675,3,-9.067,1,0.035,0.00991,0.000758,0.19,0.457,176.035,Di Na Ko Aasa Pa,0,280533,1O5rl0K2M7NDlfgE9ChFfq,Introvoys,1,7jtcxQSeNHorXNxezRyDx5,2010-01-01,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,4.67555,pinoy folk
2Y7uxaF7xJHfqoNG7iUept,0.654,0.54,1,-9.543,0,0.0234,0.737,0.000454,0.109,0.351,90.042,Kanlungan,0,279826,2fonBGBLc7lUoikMqms5Zl,Noel Cabangon,1,2AdQrMEmdqWFzvqzaty0ct,2005-01-01,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,4.663766666666667,pinoy folk
3BqsUeCJGuMijPts9ynOzy,0.576,0.697,2,-8.909,1,0.0477,0.0548,5.43e-05,0.073,0.734,104.841,Hinahanap-Hanap Kita,57,358133,1ZTdxfZTeztyAgKUJVLxAI,Rivermaya,1,65GkUxR6lYlCiYP4mqyZl1,2001,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,5.968883333333333,pinoy folk
1IL4n8SwP1UzmStCeRgkFq,0.331,0.645,4,-6.48,1,0.0717,0.00895,0.0,0.437,0.576,176.206,Chiksilog,0,288440,4GBFKKuwmZUnAJt6nBal7A,Kamikazee,1,1QMMXG50CdKyrCsZFMmymj,2006-01-01,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,4.807333333333333,pinoy folk
6PyTAClYioGtqNnJNmEwgF,0.389,0.923,7,-6.637,1,0.0918,0.0183,2.27e-05,0.356,0.405,135.969,Salamat,48,228186,2C82tCjOMy2n9Pq4Iz9B6S,The Dawn,1,5n9bJe5b7EiMufIdASlyCA,2006-10-30,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,3.8031,pinoy folk
5cBNWfe80G6m0VfdgWhGB0,0.576,0.564,11,-5.989,1,0.0307,0.232,2.35e-06,0.107,0.278,72.989,Will I Survive,44,178906,1O5rl0K2M7NDlfgE9ChFfq,Introvoys,1,2064d5fIauwXP3IOZ4eEoe,2007-03-07,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,2.9817666666666667,pinoy folk
0nVzcNlrN5US1Ze0N2jlGK,0.422,0.82,8,-7.662,1,0.0501,0.0431,0.0,0.158,0.835,146.759,Sakayan Blues,0,249026,4VlABeMf02Y3Wxibet2iZ8,Orient Pearl,1,3gEbXex0QxjRzP3k1zvqdh,2002-08-01,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,4.150433333333333,pinoy folk
4o6w5vXHuLIIKwbjIhjkLn,0.26,0.26,0,-16.921,1,0.0312,0.154,7.93e-06,0.478,0.199,106.06,Handog,0,221000,14xDeJRwQRbJIaSBikR4KH,Florante,1,3ba3QaGO7ciSXcD9Lg4al7,2009-08-06,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,3.683333333333333,pinoy folk
5plPOZ4HhPp7HcW2XHZFWb,0.592,0.459,2,-11.194,1,0.0864,0.699,0.000143,0.134,0.538,122.335,Pumapatak Ang Ulan Mahirap Magmahal Ng Syota Ng Iba Medley,36,229386,4RA4PC3WHM9OHZLExirTcU,APO Hiking Society,1,35ML6QsORzsXHRBYmL5NpD,2008-08-10,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,3.8231,pinoy folk
5j9tyIsBycUzcYqdcLoyuC,0.305,0.377,7,-13.04,1,0.0299,0.818,0.00194,0.375,0.187,134.748,Kaibigan,0,261720,4RA4PC3WHM9OHZLExirTcU,APO Hiking Society,1,38yMi7YdIg4JkSmZwvNFAp,2013-02-22,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,4.362,pinoy folk
6FBmqwbojTZsNP1nD3QjBc,0.633,0.531,5,-9.397,1,0.0346,0.192,0.0,0.274,0.614,113.621,Panalangin,0,211226,4RA4PC3WHM9OHZLExirTcU,APO Hiking Society,1,366fSzyBwLyTlmkS0HbchP,1982-01-01,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,3.5204333333333335,pinoy folk
7Lq3Lv6khoDcAyjGnwsg9F,0.571,0.387,5,-13.198,1,0.0256,0.723,0.000881,0.131,0.39,100.373,Kahit Maputi Na Ang Buhok Ko,0,205320,5xWPJKDLLSDaz7K7tSMTFu,REY VALERA,1,6WRsGlNxTFPXqqGaUmbTpc,2008-03-07,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,3.422,pinoy folk
4n0Y2qdyIlHBoOF9SmpGTM,0.471,0.242,0,-18.759,1,0.0298,0.526,0.00281,0.378,0.195,135.724,Kung Kailangan Mo Ako,0,247666,5xWPJKDLLSDaz7K7tSMTFu,REY VALERA,1,6WRsGlNxTFPXqqGaUmbTpc,2008-03-07,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,4.127766666666667,pinoy folk
0mgWUWrNFdJH6vonev2daQ,0.629,0.77,2,-6.585,1,0.0417,0.255,0.000541,0.0805,0.857,169.729,Paalam Sampaguita,33,215680,0Ye2PrcotA6HHlA85yzAJB,Yano,1,3e83UP6mfbK8JSwpowvKWu,2001-11-26,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,3.5946666666666665,pinoy folk
3DAPADueDROvd7uCN3kkOi,0.403,0.576,7,-10.98,1,0.0286,0.573,0.000395,0.0654,0.597,91.435,Sampip,0,246706,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1,29tJR2oXdGAFHMQkcgPUmn,1997-01-01,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,4.111766666666667,pinoy folk
0Np00vOtVvqZpHqEyYylAs,0.664,0.542,0,-8.793,1,0.027,0.706,0.0,0.0847,0.429,93.705,Ain't Seen Love Like That - 2009 Remastered Version,35,211573,5OfhOoKunSnuubxxRML8J3,Mr. Big,1,4CgsfLFMXaJVXz0k2mHkVA,1993-09-17,32hdVqBoRfDIIWlg8WOfha,PINOY FOLK & COUNTRY SONGS,3.5262166666666666,pinoy folk
56ryEPmmwJ0TVqdUe5oHb7,0.285,0.668,11,-7.419,0,0.0766,0.349,0.0,0.176,0.423,82.878,Tayo'y Mga Pinoy,0,264733,1Q5YLiz82Mo75MIQMt9XON,Banyuhay Ni Heber,1,4FzwBEzOxSTdR0ij7tvPAF,2009-02-13,3ZcT2urPtYkuYp9Nj3CbGZ,Best Of Pinoy Folk Rock & Country Music,4.412216666666667,pinoy folk
38ZZhzGbNFHaoCXwcr1til,0.529,0.484,4,-10.348,1,0.0342,0.787,3.59e-06,0.141,0.571,81.053,Masdan Mo Ang Kapaligiran,0,245173,5pbdyhkEpMobD6Fs6h729Q,Asin,1,1DLHuML1V6afbdpzvR0Thb,1994-10-15,3ZcT2urPtYkuYp9Nj3CbGZ,Best Of Pinoy Folk Rock & Country Music,4.086216666666667,pinoy folk
0R7YfN0iypnBdyv73o0XHO,0.351,0.453,7,-10.562,0,0.0298,0.491,6.6e-06,0.101,0.526,153.877,"Bulag, Pipi at Bingi",0,227880,7fihhreD4v29FQsWykhCJm,Freddie Aguilar,1,6XqjY4NJglCZEaD7xjxyk5,2006-04-16,3ZcT2urPtYkuYp9Nj3CbGZ,Best Of Pinoy Folk Rock & Country Music,3.798,pinoy folk
2n1TJruYCSsiWL4wUojeDr,0.589,0.672,6,-15.17,0,0.0448,0.104,0.000641,0.299,0.878,128.186,"Awitin Mo, Isasayaw Ko",0,279333,1JygQfeB7OmzophGsgNwSb,VST & Company,1,62OnFpD3QkQ1ehA97njRff,2009-02-16,3ZcT2urPtYkuYp9Nj3CbGZ,Best Of Pinoy Folk Rock & Country Music,4.65555,pinoy folk
2t0PAWMFQt7v8BbewI45XR,0.478,0.455,2,-11.298,1,0.0316,0.239,0.000193,0.106,0.358,133.394,Tao,0,289053,1KoRj2ZFjBc0xgcgMNBMIX,Sampaguita,1,1g2pUltqSsj3je6Zikd058,2010-09-08,3ZcT2urPtYkuYp9Nj3CbGZ,Best Of Pinoy Folk Rock & Country Music,4.81755,pinoy folk
6sJyD4XrxVSbdOIUoUc6qm,0.465,0.303,9,-11.169,0,0.0292,0.369,0.00569,0.114,0.155,77.976,Anak,0,236093,7fihhreD4v29FQsWykhCJm,Freddie Aguilar,1,6XqjY4NJglCZEaD7xjxyk5,2006-04-16,3ZcT2urPtYkuYp9Nj3CbGZ,Best Of Pinoy Folk Rock & Country Music,3.9348833333333335,pinoy folk
78Ojxq3WW00JhUMKb56dNU,0.259,0.487,0,-7.284,1,0.0282,0.108,4.46e-06,0.282,0.197,105.134,Handog,0,219466,14xDeJRwQRbJIaSBikR4KH,Florante,1,3ocaCefZjfQdG6V6O99JFs,2009-08-06,3ZcT2urPtYkuYp9Nj3CbGZ,Best Of Pinoy Folk Rock & Country Music,3.657766666666667,pinoy folk
2RCT0yGPuvft3Cg3Tei5dT,0.461,0.295,0,-12.976,1,0.0298,0.791,8.05e-06,0.185,0.224,130.759,Oras Na,0,246906,7v09sVaPjdkXyRb78Q1e17,Coritha,1,0xMEMnVkQcJ4UAmTnTiq0Q,2009-04-08,3ZcT2urPtYkuYp9Nj3CbGZ,Best Of Pinoy Folk Rock & Country Music,4.1151,pinoy folk
2IJOtxgUsYRKOQZ7IiWFDi,0.432,0.488,9,-8.501,0,0.0345,0.306,1.78e-05,0.0755,0.333,147.361,Dukha,0,196986,7lsA0gpo4Uam6FnhzvqwsC,Judas,1,06Vb34aaRoQZplw7eGQLF6,2010-07-21,3ZcT2urPtYkuYp9Nj3CbGZ,Best Of Pinoy Folk Rock & Country Music,3.2831,pinoy folk
1jIDngPbr4FFRkpjfCKvAy,0.517,0.806,2,-4.588,1,0.131,0.187,1.85e-06,0.362,0.748,134.655,Kumusta Mga Kaibigan,0,176040,0zKwr7JUMKsZyOcx6citLx,Maria Cafra,1,4FzwBEzOxSTdR0ij7tvPAF,2009-02-13,3ZcT2urPtYkuYp9Nj3CbGZ,Best Of Pinoy Folk Rock & Country Music,2.934,pinoy folk
66Qi2WEGYXYpjShYUQpU5a,0.69,0.839,2,-5.969,1,0.0683,0.406,0.0622,0.123,0.922,142.359,Problema Na Naman,0,154253,73YTZ5DtEBkEOduNNigkdL,Sino Band,1,6E3A6NKbTMIkDcInMq3BV4,2004-08-15,3ZcT2urPtYkuYp9Nj3CbGZ,Best Of Pinoy Folk Rock & Country Music,2.570883333333333,pinoy folk
1ntStv6ufp9GOAL62OUnaK,0.548,0.485,6,-13.479,0,0.22,0.177,0.0,0.252,0.906,165.281,No Touch,0,161666,6oDv9jvnizh7RgEHbOwxLK,Juan Dela Cruz Band,1,3Nc4QucDPWU2fbjlzI7wGA,1992-07-13,3ZcT2urPtYkuYp9Nj3CbGZ,Best Of Pinoy Folk Rock & Country Music,2.6944333333333335,pinoy folk
4pn3UvFxN7fTAVC252aEYR,0.622,0.488,4,-9.928,1,0.0281,0.557,4.08e-05,0.161,0.478,135.165,Magdalena,0,246468,7fihhreD4v29FQsWykhCJm,Freddie Aguilar,1,2vJriDbGTUFxBA3AGTIpWJ,2002-08-07,3ZcT2urPtYkuYp9Nj3CbGZ,Best Of Pinoy Folk Rock & Country Music,4.1078,pinoy folk
0euXZ7rTRhlrACm9ZbdxUy,0.376,0.381,9,-14.507,1,0.0301,0.621,0.00652,0.0929,0.684,169.002,Ikaw ang Aking Mahal,0,202173,1JygQfeB7OmzophGsgNwSb,VST & Company,1,62OnFpD3QkQ1ehA97njRff,2009-02-16,3ZcT2urPtYkuYp9Nj3CbGZ,Best Of Pinoy Folk Rock & Country Music,3.36955,pinoy folk
4yVl5cHXItCvJgHj77AIU3,0.305,0.377,7,-13.04,1,0.0299,0.818,0.00194,0.375,0.187,134.748,Kaibigan,0,261720,4RA4PC3WHM9OHZLExirTcU,APO Hiking Society,1,7mUk2sJuphSnfiTZ66TFRc,2013-02-22,3ZcT2urPtYkuYp9Nj3CbGZ,Best Of Pinoy Folk Rock & Country Music,4.362,pinoy folk
0BzoZq22AeHf2P02jQtyys,0.745,0.589,2,-11.906,1,0.0315,0.0738,5.21e-06,0.148,0.721,107.193,Sa Bayan Ni Juan,32,202866,0ShRjC0zeITfzfuMYcvuEW,Mike Hanopol,1,349sAQuxlckYYgMzwc0RZK,1993-01-01,3ZcT2urPtYkuYp9Nj3CbGZ,Best Of Pinoy Folk Rock & Country Music,3.3811,pinoy folk
71X1MUw3Zg0vmDBQrQo02l,0.373,0.293,9,-17.965,1,0.0261,0.402,0.00234,0.121,0.527,156.172,Ikaw Ang Miss Universe Ng Buhay Ko,0,246160,4sEykiNSzZbkFkNXTb1bVd,Hotdog,1,5kfWY8YCeiSzsPoYZBHTVk,1989-10-15,3ZcT2urPtYkuYp9Nj3CbGZ,Best Of Pinoy Folk Rock & Country Music,4.102666666666667,pinoy folk
2br0SCP5yInim0QoNW7l9A,0.723,0.296,3,-12.395,1,0.0431,0.916,0.0,0.356,0.806,120.61,Saranggola Ni Pepe,0,134466,20gOeXI8NLUKdSr9Z4YeD6,Celeste Legaspi,1,3dPPd870aVTeDXLkXKUYoM,2009-02-13,3ZcT2urPtYkuYp9Nj3CbGZ,Best Of Pinoy Folk Rock & Country Music,2.2411,pinoy folk
4x6naldQkgHQqbDWaYdYHp,0.39,0.403,6,-13.177,0,0.0293,0.72,0.0376,0.228,0.469,144.033,Ipagpatawad Mo,0,212000,1JygQfeB7OmzophGsgNwSb,VST & Company,1,0qFWT397hjpWz7swjRRF2f,2008-09-18,3ZcT2urPtYkuYp9Nj3CbGZ,Best Of Pinoy Folk Rock & Country Music,3.533333333333333,pinoy folk
4vYJJc18FtdPv4rjledzQN,0.504,0.378,1,-9.569,1,0.0492,0.81,0.0,0.198,0.383,90.179,Itanong Mo Sa Mga Bata,0,206173,5pbdyhkEpMobD6Fs6h729Q,Asin,1,1DLHuML1V6afbdpzvR0Thb,1994-10-15,3ZcT2urPtYkuYp9Nj3CbGZ,Best Of Pinoy Folk Rock & Country Music,3.4362166666666667,pinoy folk
2ESaoCm0LJkMHrcFuNBdsl,0.503,0.265,11,-15.797,0,0.0404,0.797,1.31e-05,0.0882,0.34,140.086,Oh Babe,0,211866,4YA7bsziByIgF7zqGd5G0a,Singsing,1,0RWkwffqRu5gIEJjxNx1u1,1996-12-15,3ZcT2urPtYkuYp9Nj3CbGZ,Best Of Pinoy Folk Rock & Country Music,3.5311,pinoy folk
44l5K74G60TzPBRLIKhEcV,0.396,0.42,7,-11.329,1,0.0252,0.911,0.674,0.242,0.556,78.439,Binibini,0,215626,0GMSTrBKMucDuHH46oXvqo,Rainmakers,1,0eaf9ehwgA1ognWbk6F46R,2009-02-13,3ZcT2urPtYkuYp9Nj3CbGZ,Best Of Pinoy Folk Rock & Country Music,3.5937666666666668,pinoy folk
